"id_origem_dados_pontos","lon","lat","rumo","veloc","irin","mmsi","dh","imo","fonte","id_origem_dados","nome_navio"
"1569409814","-40.35664","-22.85693","199","0.5","LAID7","259069000","2019-10-23 10:33:43-03","9447627","AIS-S","29","SKANDI PEREGRINO"
"1569464952","-40.3425583","-22.8459167","231","0.2","PU3388","710033160","2019-10-23 08:52:52-03","9706968","AIS-S","29","SKANDI RECIFE"
"1569428389","-42.6762667","-25.0265917","179","0.5","PR2673","710016450","2019-10-23 06:07:29-03","9600578","AIS-S","29","SKANDI URCA"
"1569415526","-43.1323267","-22.8315283","296","0","PPZK","710005570","2019-10-23 09:16:16-03","9387231","AIS-S","29","SKANDI VITORIA"
"1569412903","-22.57264","-13.4756167","302","18.2","3EKM6","373808000","2019-10-23 11:31:56-03","9693161","AIS-S","29","SK AUDACE"
"1569423278","-50.4538333","-31.9123333","136","8.9","HP9499","351019000","2019-10-23 09:13:25-03","9214549","AIS-S","29","SKOPOS"
"1569477076","-42.6617717","-23.995855","58","0","D5IB9","636016847","2019-10-23 05:56:07-03","9724740","AIS-S","29","SKYWALKER"
"1569422288","-43.1607833","-22.8770517","266.5","8.8","V7NT7","538006505","2019-10-23 11:40:40-03","0","AIS-S","29","SLC 725"
"1569405650","-50.9499833","-31.6195333","80","9.3","D5NP5","636017972","2019-10-23 08:35:01-03","9347437","AIS-S","29","SM HONG KONG"
"1569439293","-44.35885","-2.677295","274.3","0.1","PP7203","710011790","2019-10-23 04:35:08-03","9457426","AIS-S","29","SMIT CAIAPO"
"1569421725","-44.3676467","-2.591435","30.9","0.1","PP7390","710012010","2019-10-23 09:17:20-03","9457414","AIS-S","29","SMIT CANINDE"
"1569473940","-52.0727683","-32.045015","186.7","2.1","PP_7392","710012020","2019-10-23 06:04:26-03","9457476","AIS-S","29","SMIT CARIPUNA"
"1569445371","-44.367755","-2.5914267","15.8","4.8","PP7202","710001780","2019-10-23 07:09:39-03","9457440","AIS-S","29","SMIT CHARRUA"
"1569441891","-44.367565","-2.5935933","287.4","0.1","PP7201","710005670","2019-10-23 05:56:43-03","9457438","AIS-S","29","SMIT CRAO"
"1569424092","-46.32185","-23.9308617","328.8","0.1","PPKK","710015850","2019-10-23 05:32:25-03","9668673","AIS-S","29","SMIT PANARA"
"1569444876","-48.6630067","-26.8985317","288.2","0.8","PPSA","710001249","2019-10-23 10:12:46-03","9668661","AIS-S","29","SMIT PARECI"
"1569418106","-40.3395","-20.3227667","31","0.1","PPYX","710012550","2019-10-23 03:31:33-03","9668659","AIS-S","29","SMIT PATAXO"
"1569444878","-34.971215","-8.3876117","301.9","0.1","PP6260","710010840","2019-10-23 05:33:55-03","9457335","AIS-S","29","SMIT TAMOIO"
"1569423760","-48.5194333","-25.5022033","0","0","PP 6258","710010830","2019-10-23 02:32:01-03","9457361","AIS-S","29","SMIT TAPEBA"
"1569468057","-48.5193933","-25.50214","0","0","PP6256","710010820","2019-10-23 10:03:47-03","9457347","AIS-S","29","SMIT TARIANA"
"1569437753","-38.7986333","-3.5255","144.8","0.1","PS9785","710003930","2019-10-23 06:40:58-03","9449144","AIS-S","29","SMIT TERENA"
"1569434880","-40.3395983","-20.3227917","267.4","0","PS9431","710003710","2019-10-23 09:00:44-03","9449091","AIS-S","29","SMIT TORA"
"1569397442","-48.664025","-26.8879717","164.4","0","PS 9786","710003940","2019-10-23 09:42:02-03","9449156","AIS-S","29","SMIT TUCANO"
"1569443901","-34.97129","-8.3876867","282.5","4.1","PP6262","710010850","2019-10-23 04:34:12-03","9457359","AIS-S","29","SMIT TUPARI"
"1569408468","-46.31845","-23.9330833","193.2","2.6","PS9354","710003640","2019-10-23 02:01:39-03","9449077","AIS-S","29","SMIT TUPI"
"1569401160","-48.51937","-25.50228","220.6","0","PP6263","710010860","2019-10-23 08:36:46-03","9457373","AIS-S","29","SMIT TUPINAMBA"
"1569413673","-34.970055","-8.39013","167.4","0","PS9430","710003690","2019-10-23 10:37:48-03","9449089","AIS-S","29","SMIT TUXA"
"1569398842","-48.5174333","-25.5025167","271","0","PQ3921","710002660","2019-10-23 08:35:58-03","9225445","AIS-S","29","SN ABAIS"
"1569469736","-46.308005","-23.9464583","165.1","5.7","PS7401","710001120","2019-10-23 10:09:52-03","0","AIS-S","29","SN ARAGIPE"
"1569430314","-54.7385167","-2.41373","15.7","0","PP7878","710003340","2019-10-23 11:42:54-03","0","AIS-S","29","SN ARARUAMA"
"1569394712","-46.3082717","-23.945695","336.8","0","PS8560","710002850","2019-10-23 10:03:49-03","0","AIS-S","29","SN CHUI"
"1569444875","-48.5174917","-25.5023833","132.8","0","PQ3924","710000070","2019-10-23 09:30:36-03","9225471","AIS-S","29","SN DAVID"
"1569482282","-52.0747033","-32.0419883","153","7.6","PQ3922","710000050","2019-10-23 08:05:28-03","0","AIS-S","29","SN GUARAPARI"
"1569413074","-38.62537","-12.7484333","299.6","0","PP_5462","710000020","2019-10-23 10:32:45-03","0","AIS-S","29","SN JATOBA"
"1569400279","-43.121935","-22.8699083","103.8","0","PS_6772","710000650","2019-10-23 10:32:53-03","0","AIS-S","29","SN JAUA"
"1569427505","-38.6256117","-12.749955","89.2","0","PP_7280","710028270","2019-10-23 11:31:34-03","0","AIS-S","29","SN MARAU"
"1569481059","-40.3072133","-20.32736","218.7","0","PS7767","710002510","2019-10-23 05:08:31-03","0","AIS-S","29","SN PIRAMBU"
"1569412546","-26.0566667","-30.5782333","256","13.5","V7ZK2","538004843","2019-10-23 09:39:21-03","9452517","AIS-S","29","SOCRATIS"
"1569511823","-44.2449183","-2.4065983","254","0.1","VRQI8","477023300","2019-10-23 08:30:51-03","9569798","AIS-S","29","SOLAR FRONTIER"
"1569384684","-34.6608883","-21.78475","287","11.5","VRQI7","477884400","2019-10-23 10:00:38-03","9569774","AIS-S","29","SOLAR HOPE"
"1569510643","-46.18011","-24.132835","246","0.1","ELQQ4","636010032","2019-10-23 00:36:04-03","9018658","AIS-S","29","SOL DO BRASIL"
"1569457559","-46.3427083","1.124815","201","11.9","D5JE2","636017073","2019-10-23 06:07:22-03","9708069","AIS-S","29","SOLIDARNOSC"
"1569411776","-20.9884633","-13.8502317","129","12.1","C6DC3","311000635","2019-10-23 08:11:47-03","9766310","AIS-S","29","SONANGOL CAZENGA"
"1569441695","-55.885935","-35.1404883","349.6","3.9","CXVB","770576112","2019-10-23 07:08:09-03","0","AIS-S","29","SOPESCA"
"1569417371","-44.378415","-2.565075","353.5","0.1","PP6848","710011530","2019-10-23 09:44:49-03","9955890","AIS-S","29","SOSSEGO VALE"
"1569414822","-51.69126","-32.719865","281","0","D5KI8","636017322","2019-10-23 09:12:12-03","9773143","AIS-S","29","SOUTHERN OWL"
"1569465384","-46.2746167","-24.2200867","253","0.1","LATO7","257881000","2019-10-23 11:42:58-03","9701920","AIS-S","29","SPAR ARIES"
"1569409473","-58.5608167","-38.6750333","75","0","C4BV2","209514000","2019-10-23 01:22:38-03","9290153","AIS-S","29","SPITHA"
"1569475330","-55.4809167","-35.1962017","170","0.8","CBAV","725001045","2019-10-23 08:11:15-03","9580156","AIS-S","29","SPL ATACAMA"
"1569405795","-40.1932183","-20.36567","296","11.8","3EJD6","351442000","2019-10-23 08:32:18-03","9770593","AIS-S","29","SPRING PASSION"
"1569409056","-38.6521167","-13.10464","73","0.1","VRLV2","477427700","2019-10-23 06:02:48-03","9612375","AIS-S","29","SPRING SCENERY"
"1569468085","-44.2901167","-2.4440833","275","0.2","C6SD9","311288000","2019-10-23 10:39:36-03","9232814","AIS-S","29","SPRUCE ARROW"
"1569452118","-57.5372667","-38.0474733","358.7","0","LW6398","701006055","2019-10-23 09:32:35-03","8600715","AIS-S","29","S SANTA ROSA"
"1569419874","-44.23707","-23.0574717","138.9","0","PO3737","710032570","2019-10-23 00:36:05-03","9806366","AIS-S","29","SST AIMORE"
"1569389189","-46.2979183","-23.9609367","127","0","PU4177","710003538","2019-10-23 05:03:20-03","9828572","AIS-S","29","SST ARANA"
"1569442193","-52.1021883","-32.1225083","113.9","0","PU3795","710003342","2019-10-23 11:31:48-03","9828560","AIS-S","29","SST ARARA"
"1569418384","-44.2370267","-23.0574783","296","0","PU2251","710002542","2019-10-23 08:10:34-03","9806378","AIS-S","29","SST ARUA"
"1569409745","-44.2283383","-23.060205","141.3","2.8","PYYZ","710001351","2019-10-23 07:22:08-03","9746865","AIS-S","29","SST CHILE"
"1569422332","-38.7985733","-3.5254217","327.7","0.1","PS2139","710025630","2019-10-23 11:33:38-03","9668697","AIS-S","29","SST PAITER"
"1569397444","-46.295005","-23.9949783","162.8","6.7","PPLK","710018640","2019-10-23 10:03:47-03","9668702","AIS-S","29","SST PARINTINS"
"1569363060","-46.3176783","-23.9333317","216.4","0.1","PPKC","710017090","2019-10-23 10:33:38-03","9668685","AIS-S","29","SST POTIGUAR"
"1569469995","-41.0458867","-22.9067067","33","0.3","A8JW4","636012995","2019-10-23 00:38:38-03","8769547","AIS-S","29","SSV VICTORIA"
"1569427959","-42.8872467","-36.0790783","270","11.3","5BSS3","209755000","2019-10-23 11:13:59-03","9592018","AIS-S","29","STAHLA"
"1569406013","-26.6318533","-17.9341733","111","11.7","C6DB6","311000630","2019-10-23 11:35:02-03","9523251","AIS-S","29","STAR AMETHYST"
"1569442235","-46.2258217","-24.184375","249","0.7","9HTY8","256416000","2019-10-23 08:06:42-03","9381873","AIS-S","29","STARA PLANINA"
"1569400363","-55.35441","-35.1253733","133","0","C6DO2","311000731","2019-10-23 07:01:18-03","9827384","AIS-S","29","STAR EMERALD"
"1569412776","-33.8031817","-12.0128417","36","12.5","LADQ4","257313000","2019-10-23 05:04:34-03","8420787","AIS-S","29","STAR  GRIP"
"1569400789","-46.3161817","-23.9254383","73","14.7","LAQL7","258011000","2019-10-23 08:08:28-03","9593892","AIS-S","29","STAR LOFOTEN"
"1569433509","-55.2359","-35.13294","113","0.1","V7EZ5","538007193","2019-10-23 11:12:50-03","9440849","AIS-S","29","STAR LUNA"
"1569384554","-34.8680667","-8.0500167","108","0","LAOE5","257365000","2019-10-23 09:11:20-03","9355525","AIS-S","29","STAR MAJESTY"
"1569425899","-43.1500417","-22.803625","0","0.1","PPZB","710005270","2019-10-23 08:32:26-03","9671709","AIS-S","29","STARNAV ALDEBARAN"
"1569433989","-44.366665","-2.5981583","109.2","0","PPLE","710018470","2019-10-23 08:05:24-03","971827200","AIS-S","29","STARNAV ALTAIR"
"1569409104","-43.1998667","-22.8754483","332.5","0.1","PU5006","710033320","2019-10-23 10:38:44-03","9869772","AIS-S","29","STARNAV ALYA"
"1569388966","-48.57702","-26.9030667","225","9.3","PPLG","710018480","2019-10-23 07:38:00-03","9715737","AIS-S","29","STARNAV ANDROMEDA"
"1569404646","-39.8217467","-22.0640483","211","0.4","PPLL","710019020","2019-10-23 11:30:41-03","9696802","AIS-S","29","STARNAV AQUARIUS"
"1569420426","-42.6953233","-24.4603683","67","0.1","PPKH","710024040","2019-10-23 00:34:23-03","9759460","AIS-S","29","STARNAV AQUILA"
"1569400282","-44.3649117","-2.6032967","163.4","1.1","PPLS","710020280","2019-10-23 03:36:39-03","9718284","AIS-S","29","STARNAV ARIES"
"1569408469","-43.12801","-22.8765417","93.5","1.5","PU4565","710033280","2019-10-23 00:30:44-03","9869760","AIS-S","29","STARNAV CANIS"
"1569409748","-40.6341617","-22.1095317","254","5.1","PPKI","710025450","2019-10-23 03:13:39-03","9759472","AIS-S","29","STARNAV CEPHEUS"
"1569516649","-43.8537483","-22.9486","287.9","0","PP8727","710006902","2019-10-23 01:13:06-03","9555814","AIS-S","29","STARNAV CETUS"
"1569404320","-43.144075","-22.84694","14","0.3","PPAD","710032180","2019-10-23 09:00:43-03","9806512","AIS-S","29","STARNAV DELPHINUS"
"1569493135","-43.14154","-22.8443317","43","12.3","PPLR","710020270","2019-10-23 07:31:16-03","9715749","AIS-S","29","STARNAV DRACO"
"1569477086","-40.2388667","-22.6627633","98","8","PPAA","710029020","2019-10-23 06:39:46-03","9799082","AIS-S","29","STARNAV HYDRA"
"1569447667","-48.721275","-26.85634","0","14","PU5396","710033350","2019-10-23 10:33:48-03","9876725","AIS-S","29","STARNAV IZAR"
"1569403117","-42.8394967","-25.5370617","336","0","PPAB","710030390","2019-10-23 06:01:47-03","9806483","AIS-S","29","STARNAV LIBRA"
"1569444998","-46.2959317","-23.9942483","0","0","PPZQ","710005870","2019-10-23 09:36:31-03","960344100","AIS-S","29","STARNAV ORION"
"1569447664","-43.160945","-22.8537333","252","0.1","PPYU","710004880","2019-10-23 11:38:10-03","9668726","AIS-S","29","STARNAV PERSEUS"
"1569399377","-41.0166","-21.864465","201","0.9","PPLZ","710022690","2019-10-23 06:07:22-03","9715751","AIS-S","29","STARNAV PHOENIX"
"1569428391","-44.1459467","-25.1423667","31","0.6","PPSQ","710335000","2019-10-22 23:42:14-03","966875200","AIS-S","29","STARNAV REGULUS"
"1569433197","-52.07459","-32.0418817","0","0","PYYH","710011940","2019-10-23 01:05:25-03","0","AIS-S","29","STARNAV SAGITARIUS"
"1569410284","-40.9897183","-21.8472967","197","1.9","PPKE","710028450","2019-10-23 07:03:41-03","9799070","AIS-S","29","STARNAV SCORPIUS"
"1569434198","-43.1416883","-22.83803","190.1","7.2","PY2039","710005640","2019-10-23 09:43:28-03","0","AIS-S","29","STARNAV SIRIUS"
"1569389191","-42.6175983","-23.0606817","350","11.3","PPRC","710245000","2019-10-23 10:34:32-03","9668740","AIS-S","29","STARNAV URSUS"
"1569478656","-40.0059833","-22.5623967","79","0","PPKP","710027140","2019-10-23 07:06:01-03","9759496","AIS-S","29","STARNAV VOLANS"
"1569447980","-46.30777","-24.0792867","246","0.1","C6DO3","311000732","2019-10-23 11:42:22-03","9843364","AIS-S","29","STAR TOPAZ"
"1569404155","-42.7616717","-23.6858767","206","12","9HA4479","248022000","2019-10-23 06:41:02-03","9737395","AIS-S","29","STAVANGER TS"
"1569413009","-34.7065217","-9.6581533","34","12.7","V7IA3","538090510","2019-10-23 10:37:47-03","9380594","AIS-S","29","STEEL"
"1569459493","-38.504035","-27.0608133","100","11.7","9HA2700","215305000","2019-10-23 09:06:57-03","9583744","AIS-S","29","STEFANOS T"
"1569420646","-37.266105","-3.1292867","303","12.1","V7QW5","538006749","2019-10-23 11:42:58-03","9726798","AIS-S","29","STELLAR ACE"
"1569444135","-44.3174583","-2.3449483","40","0.1","3EUM5","374176000","2019-10-23 09:04:33-03","9060326","AIS-S","29","STELLAR HERMES"
"1569404251","-20.86115","-17.3895833","125","11.4","V7WF6","538004287","2019-10-23 06:43:08-03","9050230","AIS-S","29","STELLAR JOURNEY"
"1569469908","-31.2987417","-6.8233533","303","11.9","V7ZK8","538004849","2019-10-23 06:36:14-03","9030979","AIS-S","29","STELLAR OCEAN"
"1569396454","-15.9633617","-20.7374067","134","10.4","V7AD3","538004969","2019-10-23 11:30:45-03","9030981","AIS-S","29","STELLAR QUEEN"
"1569422128","-38.61316","-13.1126983","261","14.4","ZCDX8","310559000","2019-10-23 11:42:21-03","9252448","AIS-S","29","STENA CONQUEROR"
"1569423815","-37.0528067","-20.1399217","80","12.6","MTCN4","235116324","2019-10-23 08:10:16-03","9685463","AIS-S","29","STENA IMAGINATION"
"1569412989","-39.7055433","-25.3290267","281","11.5","V7CJ6","538005271","2019-10-23 08:07:41-03","9687942","AIS-S","29","STENAWECO EVOLUTION"
"1569424084","-39.7398667","-21.9924633","55","11","PPOR","710000500","2019-10-23 01:06:27-03","9573244","AIS-S","29","STERNA"
"1569568912","-48.7474067","-1.4806983","210","0","V7RH6","538006798","2019-10-23 01:37:08-03","9749257","AIS-S","29","STH TOKYO"
"1569565362","-44.076065","-2.0851917","54","0","V7IT4","538005989","2019-10-23 00:09:06-03","9735610","AIS-S","29","STI EXPERIENCE"
"1569409918","-43.1180283","-22.88237","350","10.2","PPMA","710022810","2019-10-23 10:11:47-03","9763772","AIS-S","29","STIM STAR BRAZIL"
"1569510893","-44.3701667","-2.5762583","233","0.1","V7XG4","538007619","2019-10-23 05:56:55-03","9568043","AIS-S","29","ST JAMES"
"1569460982","-21.5306233","-29.5462017","280","15.8","D5MX3","636017831","2019-10-23 02:45:53-03","8919051","AIS-S","29","STOLT SELJE"
"1569595012","-46.3615633","-23.9191","100","0","D5CM9","636015738","2019-10-23 11:31:54-03","9274329","AIS-S","29","STOLT VISION"
"1569391145","-43.6850333","-35.8972717","89","11.7","LAUH7","257533000","2019-10-23 01:22:57-03","9425954","AIS-S","29","STOVE CALEDONIA"
"1569482126","-43.1286917","-24.0109533","348","0","H3ZO","371200000","2019-10-23 09:05:11-03","9764051","AIS-S","29","STOVE FRIEND"
"1569469692","-57.85861","-34.7643867","298","0","9V7682","564400000","2019-10-23 00:40:27-03","9426635","AIS-S","29","STRAITS SKY"
"1569405026","-48.6522583","-28.2275033","214","9.3","9V2495","564171000","2019-10-23 01:13:01-03","9475739","AIS-S","29","STRATEGIC ENCOUNTER"
"1569377411","-42.4307717","-24.7693367","217","0.3","LJJL3","259578000","2019-10-23 06:06:04-03","9182899","AIS-S","29","SUBSEA VIKING"
"1569424083","-57.3898717","-37.8946467","0","0","LW 9461","701007001","2019-10-23 06:03:35-03","0","AIS-S","29","SUENO REAL"
"1569414832","-48.6708733","-26.880345","276.7","0.1","PR6980","710024740","2019-10-23 08:10:21-03","0","AIS-S","29","SULIS"
"1569398312","-57.54042","-38.0459433","220.3","0.1","LW 3185","701000842","2019-10-23 02:34:19-03","5343718","AIS-S","29","SUMATRA"
"1569448433","-24.32105","-27.2216833","283","12.7","V7MS3","538006402","2019-10-23 11:30:37-03","9228239","AIS-S","29","SUNBEAM"
"1569478902","-41.505455","-22.9649117","171","0","D5KB4","636017261","2019-10-23 05:03:48-03","9498236","AIS-S","29","SUNDA"
"1569478372","-55.5574433","-35.1963683","178","0.1","3FPJ9","352590000","2019-10-23 05:12:29-03","9460526","AIS-S","29","SUNLEAF GRACE"
"1569572997","-46.2860133","-23.9876933","0","0","PP8415","710000317","2019-10-23 03:13:44-03","0","AIS-S","29","SUN MORITZ"
"1569340620","-46.2903317","-23.96799","228","0.7","HPSO","372117000","2019-10-23 10:03:05-03","9658915","AIS-S","29","SUNNY ETERNITY"
"1569413377","-55.4473983","-35.2093683","134","0.1","9V8265","565778000","2019-10-23 09:12:17-03","9401996","AIS-S","29","SUNSHINE BLISS"
"1569386947","-58.3595067","-34.62569","309","0","CXZW9","770576400","2019-10-23 09:30:30-03","9579690","AIS-S","29","SUPERFERRY EXPRESS"
"1569566308","-44.3572067","-2.4044967","33","0.1","V7EA6","538007267","2019-10-23 05:09:14-03","9623544","AIS-S","29","SUPER LUNA"
"1569434728","-46.309405","-23.9529467","326","0","V7LD7","538007377","2019-10-23 10:32:52-03","9616113","AIS-S","29","SUPER VALENTINA"
"1569405835","-56.19949","-34.8978","194.8","0","DTAI8","441051000","2019-10-23 09:17:22-03","8312851","AIS-S","29","SUR ESTE 707"
"1569430380","-56.20734","-34.9008033","310","0","6KSB","441806000","2019-10-23 10:12:46-03","8414465","AIS-S","29","SUR ESTE 709"
"1569522298","-60.6250883","-32.9510017","291.2","0","3BKC","645143000","2019-10-23 07:31:28-03","0","AIS-S","29","SURUBI"
"1569417373","-52.07499","-32.0410317","358","7.7","PV2978","710030680","2019-10-23 08:05:20-03","9727730","AIS-S","29","SVITZER CAROLINA"
"1569426457","-58.367715","-34.59365","58","0.1","LW3341","701006702","2019-10-23 10:05:55-03","9300738","AIS-S","29","SVITZER DAMKA"
"1569508629","-46.29509","-23.994515","91.9","6.5","PPYF","710031750","2019-10-23 11:00:41-03","9819624","AIS-S","29","SVITZER DENISE"
"1569433196","-48.5182533","-25.5022533","149","0","PU3506","710003194","2019-10-23 10:34:37-03","9840960","AIS-S","29","SVITZER EDUARDO"
"1569409100","-40.3369467","-20.3225133","277.6","5.1","PPYY","710005040","2019-10-23 06:41:53-03","9840946","AIS-S","29","SVITZER ELIAS D."
"1569459227","-46.2968867","-23.9639283","159","0.1","PY2033","710002349","2019-10-23 05:07:03-03","9787869","AIS-S","29","SVITZER JAMIL DARIAN"
"1569381365","-40.3368983","-20.322555","220.7","0","PU3490","710003185","2019-10-23 04:02:05-03","9840958","AIS-S","29","SVITZER JOAQUIM R."
"1569401161","-52.07422","-32.0414783","6","0","PO2977","710030670","2019-10-23 10:12:45-03","9727742","AIS-S","29","SVITZER MARIA DARIAN"
"1569444051","-58.3676517","-34.5936917","64","0.1","LW3334","701006706","2019-10-23 07:38:30-03","9300740","AIS-S","29","SVITZER MORA"
"1569501337","-48.5181733","-25.5023517","201.8","0","PPYE","710000187","2019-10-23 10:10:00-03","9840934","AIS-S","29","SVITZER ROBERTO M."
"1569423533","-46.3465","-23.9207667","253","8","PU2058","710002419","2019-10-23 09:17:24-03","9787871","AIS-S","29","SVITZER SETIMIO"
"1569458628","-52.10102","-32.093605","0","0","PU2789","710002788","2019-10-23 11:31:58-03","9787883","AIS-S","29","SVITZER SONIA"
"1569414527","-46.2949333","-23.9947","183.4","0","PU2161","710002494","2019-10-23 07:30:32-03","9787857","AIS-S","29","SVITZER ZOE"
"1569413563","-38.8270083","-38.9810783","110","9.4","3ESN8","370370000","2019-10-23 06:39:44-03","9370795","AIS-S","29","SWEET BRIER"
"1569519019","-48.1857967","-25.7167267","278","12.3","D5LM7","636017550","2019-10-23 09:07:47-03","9566813","AIS-S","29","SWEET IRINA"
"1569480197","-46.3432317","-24.0537933","25","10.8","D5UH9","636019396","2019-10-23 10:33:38-03","9567166","AIS-S","29","SWEET LYDIA"
"1569404162","-41.8134733","-23.5140517","279","15.1","9HA4000","256766000","2019-10-23 01:13:37-03","9723265","AIS-S","29","SWITZERLAND"
"1569404003","-48.223015","-26.448445","232","0.8","D5FL9","636016306","2019-10-23 06:41:08-03","9695028","AIS-S","29","SYMI I"
"1569508795","-48.4801917","-1.0817167","226","13.8","C6ZH3","311055400","2019-10-23 05:59:34-03","9594224","AIS-S","29","SZCZECIN"
"1569378265","-57.5353267","-38.0491667","120.4","0","LW 3149","701000570","2019-10-23 00:35:10-03","0","AIS-S","29","TABEIRON TRES"
"1569440188","-55.3383683","-35.0101917","0","0","CXEO","770576118","2019-10-23 06:02:48-03","0","AIS-S","29","TACUAREMBO"
"1569433867","-43.2122017","-22.8946117","305","0.1","PPMO","710236000","2019-10-23 10:38:42-03","9644122","AIS-S","29","TAGAZ"
"1569410229","-49.176775","-32.341205","266","10.7","3FAF2","357772000","2019-10-23 10:33:49-03","9738727","AIS-S","29","TAIKOO BRILLIANCE"
"1569434862","-34.8708533","-8.3466567","198","11.8","V7TW5","538003898","2019-10-23 11:31:40-03","9569994","AIS-S","29","TALARA"
"1569456043","-41.0075267","-23.0961567","199","1","PPZF","710005520","2019-10-23 03:13:41-03","9442055","AIS-S","29","TALHA_MAR"
"1569412329","-46.3140567","-23.99398","97.6","0","PP7853","710000193","2019-10-23 07:38:32-03","0","AIS-S","29","TATI III"
"1569423755","-40.326915","-20.322175","291.6","0","PS6296","710000350","2019-10-23 10:00:45-03","9314791","AIS-S","29","TAURUS"
"1569406450","-40.3310283","-20.32438","320","11.2","V7OG3","538006548","2019-10-23 02:32:56-03","9719666","AIS-S","29","TAURUS CONFIDENCE"
"1569447739","-40.26275","-20.3723667","180","0","C6DZ4","311000825","2019-10-23 09:44:51-03","9401879","AIS-S","29","TAWA ARROW"
"1569566483","-40.246585","-20.388105","192","0.1","D5JE3","636017074","2019-10-23 00:42:53-03","9727493","AIS-S","29","TCZEW"
"1569406323","-46.3360317","-24.0041017","21","12.1","3FAQ9","357142000","2019-10-23 09:39:23-03","9186780","AIS-S","29","TEAL ARROW"
"1569464955","-57.92557","-22.6775667","37","5.3","ZPRT","755003790","2019-10-23 06:39:48-03","900000001","AIS-S","29","TEBICUARY 01"
"1569433576","-58.1575467","-26.3086367","13","6.1","ZPRE","755009822","2019-10-23 01:36:04-03","9051997","AIS-S","29","TEHIA"
"1569599854","-57.533035","-38.03206","45.2","0","LW08475","701006284","2019-10-23 11:36:43-03","0","AIS-S","29","TEJON"
"1569441681","-36.8846117","-10.858605","255.9","0.4","PQ7990","710013540","2019-10-23 06:41:55-03","9573153","AIS-S","29","TELESCOPIUM"
"1569405888","-44.5981217","1.7729633","125","19.7","A8VP9","636092780","2019-10-23 05:04:42-03","9447897","AIS-S","29","TEMPANOS"
"1569444174","-51.895","-32.2431667","266","11.5","D5DN7","636015928","2019-10-23 07:31:22-03","9416408","AIS-S","29","TENACITY"
"1569407688","-57.6803483","-25.6621683","22","0","ZPFJ","755090000","2019-10-23 11:35:09-03","900000","AIS-S","29","TENDOTA"
"1569403120","-58.260855","-33.1082383","84.4","0","CXJW","770576345","2019-10-23 09:17:29-03","0","AIS-S","29","TFF RIO NEGRO"
"1569421697","-52.0123517","-32.2174217","98","0.1","9V6251","563091400","2019-10-23 09:09:33-03","9542984","AIS-S","29","THALEA SCHULTE"
"1569423463","-48.11986","-25.73256","261","8.2","3ELC4","351809000","2019-10-23 10:11:47-03","9739020","AIS-S","29","THEODORE JR"
"1569394653","-31.443345","-28.0136617","286","12.2","VRKE6","477700800","2019-10-23 11:42:56-03","9591818","AIS-S","29","THERESA GUANGDONG"
"1569457543","-36.75535","-16.3637717","72","12.5","V7SH5","538006865","2019-10-23 09:24:44-03","9648855","AIS-S","29","THETIS"
"1569398829","-55.7387733","-35.1183817","89","0.1","A8YE2","636015033","2019-10-23 09:31:29-03","9493896","AIS-S","29","THISSEAS"
"1569516437","-28.897185","-13.9140083","236","12.7","V7SN7","538003688","2019-10-23 08:52:18-03","9450820","AIS-S","29","THOMAS C"
"1569383775","-51.70885","-32.2060667","197","1","V7PI9","538003238","2019-10-23 08:06:40-03","9291418","AIS-S","29","THOR"
"1569419558","-50.6680933","-32.31471","149","9.2","VRPA3","477588500","2019-10-23 10:05:50-03","9704738","AIS-S","29","TIAN FU"
"1569594899","-29.7013333","-7.87795","302","13.3","BOIG","413099000","2019-10-23 10:35:29-03","9298480","AIS-S","29","TIAN LU HAI"
"1569391291","-55.6970217","-35.1335217","31","0.1","BOKI","413494710","2019-10-23 09:16:20-03","9823625","AIS-S","29","TIAN YOU"
"1569361095","-57.5353633","-38.050165","239.3","0.2","LW7336","701000737","2019-10-23 09:10:08-03","0","AIS-S","29","TIFON"
"1569460698","-46.3401717","-24.0633883","212","0.7","VRKE5","477631300","2019-10-23 07:07:22-03","9619878","AIS-S","29","TIGER NORTH"
"1569440807","-60.1486533","-33.352745","0","0","LW2922","701007321","2019-10-23 04:36:23-03","0","AIS-S","29","TIGRE"
"1569437271","-45.7484","-24.2620833","295","0","A8XG6","636092137","2019-10-23 10:02:18-03","9482861","AIS-S","29","TILL JACOB"
"1569434953","-38.508145","-12.960035","139","0","7THH","605086080","2019-10-23 07:08:05-03","9697337","AIS-S","29","TIMGAD"
"1569464756","-59.9843083","-31.1981517","300.7","0","ZPSU","755003898","2019-10-23 09:32:37-03","0","AIS-S","29","TIO KIKE"
"1569399365","-43.2086667","-22.8798333","67","10.3","D5AD8","636092680","2019-10-23 09:15:00-03","9612882","AIS-S","29","TIRUA"
"1569413051","-44.5254483","-35.057575","271","11.2","D5MZ9","636017853","2019-10-23 03:13:38-03","9737591","AIS-S","29","TOMAHAWK"
"1569594686","-42.6380167","-25.0304167","338","0.1","C6AD4","311076300","2019-10-23 10:32:53-03","9647552","AIS-S","29","TOP ESTRELA DO MAR"
"1569457567","-40.99583","-23.0834117","210","0.6","PQAH","710006540","2019-10-23 04:36:59-03","9442067","AIS-S","29","TORDA"
"1569433635","-49.4667833","-30.4610333","28","19.8","9HA4855","248906000","2019-10-23 09:39:12-03","9398321","AIS-S","29","TORINO"
